"","spread_line","game_id","season","week","gameday","weekday","gametime","away_team","home_team","home_score","away_score","away_rest","home_rest","div_game","roof","surface","temp","wind","stadium_id","home_roster_id","away_roster_id","home_win","home_win_spread","season_week","elo_predicted_win_perc","elo_home","elo_away","pastYear_home_Offense_yards_gained","past4_home_Offense_yards_gained","pastYear_home_Offense_touchdown","past4_home_Offense_touchdown","pastYear_home_Offense_sack","past4_home_Offense_sack","pastYear_home_Offense_penalty_yards","past4_home_Offense_penalty_yards","pastYear_home_Offense_fumble_lost","past4_home_Offense_fumble_lost","pastYear_home_Offense_interception","past4_home_Offense_interception","pastYear_home_Defense_yards_gained","past4_home_Defense_yards_gained","pastYear_home_Defense_touchdown","past4_home_Defense_touchdown","pastYear_home_Defense_sack","past4_home_Defense_sack","pastYear_home_Defense_penalty_yards","past4_home_Defense_penalty_yards","pastYear_home_Defense_fumble_lost","past4_home_Defense_fumble_lost","pastYear_home_Defense_interception","past4_home_Defense_interception","pastYear_home_top","past4_home_top","pastYear_away_Offense_yards_gained","past4_away_Offense_yards_gained","pastYear_away_Offense_touchdown","past4_away_Offense_touchdown","pastYear_away_Offense_sack","past4_away_Offense_sack","pastYear_away_Offense_penalty_yards","past4_away_Offense_penalty_yards","pastYear_away_Offense_fumble_lost","past4_away_Offense_fumble_lost","pastYear_away_Offense_interception","past4_away_Offense_interception","pastYear_away_Defense_yards_gained","past4_away_Defense_yards_gained","pastYear_away_Defense_touchdown","past4_away_Defense_touchdown","pastYear_away_Defense_sack","past4_away_Defense_sack","pastYear_away_Defense_penalty_yards","past4_away_Defense_penalty_yards","pastYear_away_Defense_fumble_lost","past4_away_Defense_fumble_lost","pastYear_away_Defense_interception","past4_away_Defense_interception","pastYear_away_top","past4_away_top"
"350",5.5,"2022_05_DAL_LA",2022,5,"2022-10-09","Sunday","16:25","DAL","LA",10,22,7,6,0,"dome","matrixturf",NA,NA,"LAX01","2022_5_LA","2022_5_DAL",FALSE,FALSE,202205,0.50113480149248,1292.16710327443,1294.83682745473,4.81921274601687,4.46362286562732,0.0392689784442362,0.0326651818856719,0.0361761949390815,0.0605048255382331,7.61274509803922,5.61437908496732,0.00674789128397376,0.0122494432071269,0.0154639175257732,0.0163325909428359,4.07285546415981,4.31162152896812,0.0238151194672934,0.0229688035653068,0.0320407363885625,0.020911895783339,8.83455882352941,10.2229299363057,0.00470035252643948,0.00685635927322592,0.0136310223266745,0.0137127185464518,1855.57142857143,1797,4.68268189426012,4.39879632562559,0.0307177316136655,0.0209059233449477,0.0266811066259722,0.0205891669306303,8.08343711083437,8.28014184397163,0.00541498473958846,0.00380107697180868,0.00777788717140888,0.0031675641431739,4.26297519261705,3.7212104230877,0.0249767166200999,0.0123283833006444,0.0338667344001355,0.0456710563182964,8.26845018450184,7.81875,0.00474134281601897,0,0.0145626957920583,0.0123283833006444,1785.77777777778,1696.5
"351",3,"2022_05_CIN_BAL",2022,5,"2022-10-09","Sunday","20:20","CIN","BAL",19,17,10,7,1,"outdoors","grass",NA,NA,"BAL00","2022_5_BAL","2022_5_CIN",TRUE,FALSE,202205,0.558048707896605,1331.89764065987,1285.01060873894,4.81906194191183,5.37161388782907,0.0359996240248144,0.0545593285005723,0.0406053200488768,0.0301411674933232,8.87419768934531,7.3455497382199,0.00535764639533791,0.00381533765738268,0.0131591314973212,0.011446012972148,4.63375144560093,4.81366260423348,0.0338937816920203,0.0339961513790892,0.0245529757139045,0.0266196279666453,8.0398773006135,7.5609756097561,0.00551552352993506,0.0064143681847338,0.0120096076861489,0.0250160359204618,1970.82352941176,1822.25,4.64196012428793,4.07077180273057,0.0364448472294148,0.0295346893285038,0.0455075090626618,0.0490387294511006,7.71539206195547,8.0985401459854,0.00498446400828586,0.00585121203677905,0.00951579492490937,0.0122596823627751,4.4715873783056,3.99013250634339,0.0265828902851619,0.0115590639977446,0.0293447490160878,0.0217084860445447,8.26374859708193,8.35294117647059,0.00697369329558793,0.00958556526642233,0.0142235724642685,0.0124048491683112,1963.04761904762,2122.25
"352",7.5,"2022_05_LV_KC",2022,5,"2022-10-10","Monday","20:15","LV","KC",30,29,8,8,1,"outdoors","grass",NA,NA,"KAN00","2022_5_KC","2022_5_LV",TRUE,FALSE,202205,0.485360305681761,1281.20295108766,1279.41939137703,5.01049580950889,5.05856465809072,0.0430798151484295,0.0473933649289099,0.0215399075742148,0.0172647257955315,8.66743119266055,8.14736842105263,0.00548288556434558,0.00541638456330399,0.00939923239602099,0.00744752877454299,4.42278192371476,3.75102179836512,0.0327529021558872,0.0344005449591281,0.0271558872305141,0.0337193460490463,8.18927444794953,9.41791044776119,0.00787728026533997,0.0119209809264305,0.00808457711442786,0.00306539509536785,1886.15,1892.75,4.66913140311804,4.66919275123558,0.031804008908686,0.0296540362438221,0.0292204899777283,0.0332784184514003,9.29112554112554,8.953125,0.0065924276169265,0.00362438220757825,0.0116703786191537,0.014168039538715,4.3610215509927,4.60626330191548,0.0359748854573222,0.0416539981757373,0.023502460546411,0.0155062328975372,7.87421383647799,6.63698630136986,0.00424232139826913,0.00304043782304652,0.00670286780926523,0.00608087564609304,1820.94444444444,1843
"353",-1,"2022_06_WAS_CHI",2022,6,"2022-10-13","Thursday","20:15","WAS","CHI",7,12,4,4,0,"outdoors","grass",NA,NA,"CHI98","2022_6_CHI","2022_6_WAS",FALSE,FALSE,202206,0.496486557279903,1287.9835608328,1291.04102915223,4.59912723538975,4.74568099638409,0.0330281509369385,0.0208919244676577,0.0420980576709164,0.0634793089594215,8.32018038331454,7.93034825870647,0.00718747326088817,0.0140618722378465,0.0119791221014803,0.0112494977902772,4.42932812935601,4.5441726618705,0.0364278412786916,0.0339568345323741,0.0282501626242914,0.018705035971223,8.52684144818976,8.5531914893617,0.00492519282594554,0.00546762589928058,0.0083635349874547,0.0120863309352518,1766.23529411765,1591.5,4.30929264909847,4.20785046728972,0.0271844660194175,0.0239252336448598,0.0391123439667129,0.0579439252336449,8.48631029986962,8.38207547169811,0.00702727693018955,0.00336448598130841,0.0143319463707813,0.017196261682243,4.60253357462615,4.4739845585767,0.0365749118963711,0.0429674387378315,0.0328602724068959,0.0352467270896274,9.7445652173913,10.9738219895288,0.00419087532145919,0,0.00828650347652157,0,1900.35294117647,1880.75
"354",-3.5,"2022_06_SF_ATL",2022,6,"2022-10-16","Sunday","13:00","SF","ATL",28,14,7,7,0,"open","fieldturf",NA,NA,"ATL97","2022_6_ATL","2022_6_SF",TRUE,TRUE,202206,0.472483890576818,1271.28550266623,1289.66702805114,4.38070315166686,4.46877637130802,0.0257139606326089,0.0257383966244726,0.034930026169075,0.0392405063291139,9.20264317180617,10.4193548387097,0.0110365229263853,0.00843881856540084,0.0106951871657754,0.0168776371308017,4.43305555555556,4.78571428571429,0.0346296296296296,0.0340975896531452,0.0171296296296296,0.0120517342739565,7.82714054927302,7.15172413793103,0.00555555555555556,0.00587889476778366,0.0087037037037037,0.0085243974132863,1651.58823529412,1690,4.9819720694033,4.89435146443515,0.0347862886161659,0.0373082287308229,0.0258992805755396,0.0258019525801953,7.60752688172043,8.07239819004525,0.00710960643250106,0.0115062761506276,0.0104104951333051,0.00348675034867503,3.72437993460404,3.12319950965369,0.0281521652444374,0.0122586576769844,0.0415503628678523,0.0554704259883543,8.60246360582307,7.0873786407767,0.00638009410638807,0.00490346307079375,0.0104474040992105,0.012565124118909,1846.8,1793.75
"355",2.5,"2022_06_NE_CLE",2022,6,"2022-10-16","Sunday","13:00","NE","CLE",15,38,7,7,0,"outdoors","grass",NA,NA,"CLE00","2022_6_CLE","2022_6_NE",FALSE,FALSE,202206,0.486213188422239,1280.84250413905,1261.04703981602,4.86880613583611,5.40789473684211,0.036330608537693,0.0431456548347613,0.0283580583308104,0.0134638922888617,8.36737804878049,5.68115942028986,0.0053486729236048,0.00336597307221542,0.0117065294177011,0.00979192166462668,4.03095545192975,4.56351108448173,0.0306578033535073,0.036848412222888,0.0272844528227007,0.0158777711204314,8.76420798065296,7.8,0.0045639448357972,0.00629119233073697,0.00892945728742931,0.00329538645895746,1848.35294117647,2027.25,5.18910144927536,5.45234248788368,0.0394202898550725,0.0310985460420032,0.0265507246376812,0.0286752827140549,8.64241486068111,9.75722543352601,0.00846376811594203,0.00848142164781906,0.0141449275362319,0.0197899838449111,4.32844909609895,4.34650856389987,0.0324452901998097,0.0382081686429512,0.0269267364414843,0.0352437417654809,8.62597809076682,8.09933774834437,0.00675547098001903,0.0118577075098814,0.0146527117031399,0.0135046113306983,1853.55555555556,1915
"356",7.5,"2022_06_NYJ_GB",2022,6,"2022-10-16","Sunday","13:00","NYJ","GB",10,27,7,7,0,"outdoors","grass",NA,NA,"GNB00","2022_6_GB","2022_6_NYJ",FALSE,FALSE,202206,0.509515490834875,1297.037829753,1284.23932882903,5.22538970745249,5.19358142710823,0.0409993593850096,0.0385797200409696,0.0303224428784967,0.0249231819733698,8.19083969465649,9.84431137724551,0.00661968823403801,0.0102424035506999,0.00576553491351698,0.00751109593717992,4.19412446849633,3.80275650842266,0.0286045612678779,0.023583460949464,0.0339389253962118,0.0370597243491577,8.177727784027,7.16772151898734,0.0062620796289138,0.0101071975497703,0.0109779667568612,0.00336906584992343,1993.72222222222,2029.5,4.58571706557696,4.48844221105528,0.0331776610235454,0.0388609715242881,0.0383343062852695,0.0281407035175879,8.28407460545194,7.98818897637795,0.0066160731659856,0.00904522613065327,0.00972951936174353,0.0134003350083752,4.50703810155501,3.97051955633392,0.038101555015108,0.0350262697022767,0.0266784582504238,0.0245183887915937,9.11990950226244,10.7651515151515,0.00486402829980102,0.00642148277875073,0.0104650305844204,0.0186806771745476,1708.23529411765,1744.75
"357",1,"2022_06_JAX_IND",2022,6,"2022-10-16","Sunday","13:00","JAX","IND",34,27,7,10,1,"open","fieldturf",NA,NA,"IND00","2022_6_IND","2022_6_JAX",TRUE,TRUE,202206,0.466933696944069,1267.41458563288,1291.53310875061,4.40724074452853,3.66299154722528,0.032726528942524,0.0121278941565601,0.0371241562691757,0.0665196618890114,8.97191011235955,7.18274111675127,0.00920433626508489,0.0128629180448365,0.0102270402945388,0.0154355016538037,4.025588710363,4.02801724137931,0.0291592280880728,0.0267857142857143,0.0249936240754909,0.0258620689655172,8.16013824884793,7.09243697478992,0.0064609368358412,0.00184729064039409,0.0110516024823599,0.0101600985221675,1931.94117647059,1857.5,4.53235732935472,4.90451568424681,0.0229392017903767,0.0303343674594967,0.0265759045132413,0.0151671837297484,8.31418522860492,5.98473282442748,0.0103506154419993,0.0151671837297484,0.0116560984707199,0.0113753877973113,4.08223376181153,3.68715083798883,0.0320933004171278,0.0279329608938547,0.0242615135779348,0.02756052141527,7.88557806912992,7.98369565217391,0.00366050906614455,0.0037243947858473,0.0100451179024432,0.0119180633147114,1718.23529411765,1876
"358",-3,"2022_06_MIN_MIA",2022,6,"2022-10-16","Sunday","13:00","MIN","MIA",16,24,7,7,0,"outdoors","grass",NA,NA,"MIA00","2022_6_MIA","2022_6_MIN",FALSE,FALSE,202206,0.467763141062237,1267.99341097599,1276.18618815878,4.5639073897875,4.88010794140324,0.0329051696796702,0.0404780262143408,0.0281477957500793,0.0235158057054742,8.58568548387097,10.5737704918033,0.00491595306057723,0.0038550501156515,0.0112591183000317,0.0200462606013878,4.09816225907665,4.93575581395349,0.0309278350515464,0.0438953488372093,0.0332436874346332,0.0206395348837209,8.13865546218487,7.68776371308017,0.00866577020767966,0.00290697674418605,0.00941281936351412,0,1889.70588235294,1673.5,4.89634443541836,4.50427602477145,0.0376116978066613,0.0356826894721321,0.0237205523964257,0.0227071660277204,8.8369441277081,8.45149253731343,0.00430544272948822,0.00353877912120318,0.00787977254264825,0.0162194043055146,4.60916442048518,4.9021642454788,0.0325134770889488,0.0355766380077083,0.030239218328841,0.0225318707382152,8.47800237812128,7.36842105263158,0.00732816711590297,0.00770827156833679,0.011455525606469,0.00622591165134895,1757.29411764706,1779.75
"359",-3,"2022_06_CIN_NO",2022,6,"2022-10-16","Sunday","13:00","CIN","NO",26,30,7,7,0,"dome","sportturf",NA,NA,"NOR00","2022_6_NO","2022_6_CIN",FALSE,FALSE,202206,0.501863879917948,1291.72015349481,1289.38178021237,4.58844533968138,4.89923765329798,0.0345174876396264,0.0407689758037786,0.0338765793810657,0.0311567782565462,8.66826923076923,9.32421875,0.00741622413477385,0.0165727543917799,0.0123603735579564,0.0188929400066291,3.80915304092049,3.97476237299246,0.0251751881650662,0.023598820058997,0.0320962020936067,0.0304818092428712,8.47685683530678,8.16438356164384,0.0077861406696081,0.00753851196329072,0.0071805519508608,0.00294985250737463,1843.94117647059,1882.5,4.55173540754298,4.1141287763198,0.0351003333551212,0.0296002441257247,0.0456238969867312,0.0399755874275252,7.79883945841393,8.56363636363636,0.00483691744558468,0.00335672871528837,0.00921628864631675,0.00335672871528837,4.40415499214105,4.190275435638,0.0261053782546299,0.0120854412591343,0.0288389257158477,0.0216413715570545,8.10848549946294,7.7551867219917,0.00690220733957493,0.00955593029792018,0.0142144467983325,0.0154581225407532,1951.38095238095,1917
"360",-5.5,"2022_06_BAL_NYG",2022,6,"2022-10-16","Sunday","13:00","BAL","NYG",24,20,7,7,0,"outdoors","fieldturf",NA,NA,"NYC01","2022_6_NYG","2022_6_BAL",TRUE,TRUE,202206,0.482859847095384,1278.51012428038,1315.15912482566,4.21874578556979,4.2283356258597,0.0237356709372893,0.0220082530949106,0.0395144976399191,0.0332874828060523,7.69394435351882,8.14409221902017,0.00647336480107889,0.00137551581843191,0.0117329737019555,0.0063273727647868,4.43674948240166,4.30578252671276,0.0267080745341615,0.0163419233186675,0.0293995859213251,0.0333123821495915,7.84411764705882,8.4156378600823,0.00786749482401656,0.0138277812696417,0.00579710144927536,0,1764.11764705882,1900.75,4.58289486271884,5.04002690884628,0.0331005452980006,0.0410359905819038,0.0374055295130584,0.0235452404978137,8.54308093994778,6.21862348178138,0.00449631684683823,0.00336360578540195,0.0134889505405147,0.0144635048772284,4.4114798206278,4.72475369458128,0.0315695067264574,0.0363300492610837,0.0254708520179372,0.0243226600985222,8.05591054313099,8.0241935483871,0.00520179372197309,0.00646551724137931,0.0119282511210762,0.0224753694581281,1957.17647058824,1859.5
"361",-10,"2022_06_TB_PIT",2022,6,"2022-10-16","Sunday","13:00","TB","PIT",20,18,7,7,0,"outdoors","grass",NA,NA,"PIT00","2022_6_PIT","2022_6_TB",TRUE,TRUE,202206,0.524672883004229,1307.58340217203,1291.10650540519,3.94199360161643,4.04798080767693,0.02584610203738,0.0263894442223111,0.0274456979289443,0.0307876849260296,8.02331002331002,7.01176470588235,0.00454621990234046,0.00639744102359056,0.0101027108940899,0.0219912035185926,4.36143973614397,4.86707566462168,0.0331254033125403,0.038173142467621,0.0361368036136804,0.00988411724608044,7.71067961165049,7.26576576576577,0.00666810066681007,0.00408997955010225,0.0121173012117301,0.0146557600545331,1795.66666666667,1776,4.99667631607162,4.6028951486698,0.038383188592259,0.0258215962441315,0.0233730031092527,0.0179968701095462,8.46527777777778,8.14485981308411,0.00793395518387477,0.0152582159624413,0.0091133269003967,0,3.89348578306003,3.84038625390514,0.024672784714909,0.0303890940073843,0.0388145027832105,0.0434535643283158,8.57377049180328,9.38602941176471,0.010230179028133,0.0107923885259869,0.0105310666466075,0.0156205623402442,1780.84210526316,1606.25
"362",10,"2022_06_CAR_LA",2022,6,"2022-10-16","Sunday","16:05","CAR","LA",24,10,7,7,0,"dome","matrixturf",NA,NA,"LAX01","2022_6_LA","2022_6_CAR",TRUE,TRUE,202206,0.485424634805585,1280.29411972238,1270.58256817628,4.63667458432304,4.65544133286069,0.0364845605700713,0.032612548741581,0.0390498812351544,0.0524636653668912,7.70387596899225,6.77514792899408,0.00864608076009501,0.0184331797235023,0.0155819477434679,0.011343495214463,3.95452226514102,3.74317968015052,0.0231761533415932,0.0128566948886798,0.0324320384811603,0.024145500156789,8.5177304964539,10.377358490566,0.00459150207710808,0.00313577924114142,0.0122440055389549,0.00627155848228285,1848.28571428571,1823,4.08943411159478,3.96053897978826,0.0277799762564306,0.0189284568495348,0.0418678274633953,0.04074430542188,8.36577181208054,7.06930693069307,0.00672734467748318,0.00866217516843118,0.0152750296794618,0.0115495668912416,4.15065073988233,4.1130384504192,0.0326261365662328,0.0355594102341717,0.0227313246568016,0.0205261636311073,8.5,8.55700325732899,0.00606168657514708,0.0066493206128939,0.00722053842039579,0.00896212778259613,1676.58823529412,1580
"363",-2.5,"2022_06_ARI_SEA",2022,6,"2022-10-16","Sunday","16:05","ARI","SEA",19,9,7,7,1,"outdoors","fieldturf",NA,NA,"SEA00","2022_6_SEA","2022_6_ARI",TRUE,TRUE,202206,0.4853598768702,1280.24908285895,1299.60470568123,5.03065597187122,5.78493524199046,0.0402153609493462,0.0408997955010225,0.0340621909680255,0.0262440354464894,9.45576407506702,8.94252873563218,0.00692231622898583,0.00511247443762781,0.00725195033512801,0.0105657805044308,4.28997905027933,4.81984260820686,0.0347416201117318,0.0539629005059022,0.0235684357541899,0.016301292861158,8.66469893742621,8.10544217687075,0.00768156424581006,0.0118043844856661,0.00741969273743017,0.00871275997751546,1601.29411764706,1634.25,4.48495081485832,4.32032339001951,0.0319336367640581,0.0264845274602732,0.0298047276464543,0.0147755784778366,8.29094412331407,8.47872340425532,0.00161503450300984,0,0.0100572603141976,0.00892110398661834,4.37761516089689,4.31741573033708,0.0336804578290646,0.0273876404494382,0.0264565156206023,0.0214185393258427,9.11225658648339,9.23039215686275,0.0105075523032179,0.0101825842696629,0.00806829908997092,0.00737359550561798,1845.55555555556,2013.5
"364",-2.5,"2022_06_BUF_KC",2022,6,"2022-10-16","Sunday","16:25","BUF","KC",20,24,7,6,0,"outdoors","grass",NA,NA,"KAN00","2022_6_KC","2022_6_BUF",FALSE,FALSE,202206,0.468997361162544,1268.85447899925,1298.12580955544,5.02696888205916,4.68742621015348,0.044410295812524,0.0430932703659976,0.0227429888590088,0.0262691853600945,8.59562211981567,7.35652173913043,0.00461006530925855,0.000885478158205431,0.00806761429120246,0.00649350649350649,4.51198754540737,4.17661314753105,0.0332122470160872,0.0372614359285065,0.0294758692267774,0.0318085428657982,8.70839469808542,11.1943127962085,0.00736896730669434,0.00999697061496516,0.00799169693824598,0.00272644653135414,1882.25,1839,5.15226203988974,5.71008064516129,0.0434571104264634,0.0415322580645161,0.0240797794713799,0.0221774193548387,8.27272727272727,7.70157068062827,0.00502675531052376,0.00846774193548387,0.0119993513864115,0.00806451612903226,3.41452468380253,3.02076291646548,0.025703794369645,0.0255915016900048,0.0334557323541412,0.0265572187349107,8.14051841746248,7.90673575129534,0.00530395756833945,0.0067600193143409,0.0094859241126071,0.0106228874939643,1844,1769
"365",6.5,"2022_06_DAL_PHI",2022,6,"2022-10-16","Sunday","20:20","DAL","PHI",26,17,7,7,1,"outdoors","grass",NA,NA,"PHI00","2022_6_PHI","2022_6_DAL",TRUE,TRUE,202206,0.517512937929414,1302.59920688272,1302.0517043373,5.14594142259414,5.28364323983612,0.0386610878661088,0.0425464859754176,0.0256066945606695,0.0264733690513709,8.66910866910867,8.72685185185185,0.00334728033472803,0,0.00803347280334728,0.00630318310746927,3.93489190548014,3.48108703635696,0.0313390313390313,0.0198310686742563,0.0303335009217362,0.0525156077855307,8.33482142857143,7.40963855421687,0.00712250712250712,0.0201983106867426,0.0107256577844813,0.0201983106867426,1899.27777777778,2067.5,4.58702904238619,4.64508554176451,0.0289442700156986,0.0254948004025495,0.0282574568288854,0.0177792687017779,8.02187902187902,9.15104166666667,0.00480769230769231,0.00402549480040255,0.00716248037676609,0,4.21855720983795,3.51618211738892,0.0248416550135724,0.0148107515085025,0.0369334539771325,0.0537575425123423,8.35040431266846,8.15606936416185,0.0063337994571029,0.00603400987383434,0.0139837130871103,0.0120680197476687,1776.77777777778,1729.5
"366",3.5,"2022_06_DEN_LAC",2022,6,"2022-10-17","Monday","20:15","DEN","LAC",19,16,11,8,1,"dome","matrixturf",NA,NA,"LAX01","2022_6_LAC","2022_6_DEN",TRUE,FALSE,202206,0.475315465706345,1273.2584640597,1306.22395408806,5.14796262402466,5.1467680608365,0.0447933725074656,0.0444866920152091,0.0239861285039977,0.0174904942965779,7.66666666666667,8.00584795321637,0.00443117233407186,0.00418250950570342,0.0113669203352278,0.00684410646387833,4.53321033210332,4.71871165644172,0.035456441520937,0.0377300613496932,0.0274346221723087,0.0168711656441718,8.30419580419581,8.12385321100918,0.00433178244825926,0.000613496932515337,0.011631638055511,0.0101226993865031,1760.11764705882,1751.75,4.58257853150896,4.14187714374805,0.0280400847947581,0.0183972560024945,0.037097706687223,0.04614904895541,8.97075365579303,8.49390243902439,0.00713046829832338,0.00342999688182102,0.00828676045480825,0.0106018085438104,3.88747110494683,3.56048738033072,0.0201571890892279,0.00870322019147084,0.0333795654184004,0.0429358862779228,7.96740547588005,6.546875,0.00610263522884882,0.00522193211488251,0.00776699029126214,0.00841311285175515,1830.82352941176,1875.25
"367",2.5,"2022_07_NO_ARI",2022,7,"2022-10-20","Thursday","20:15","NO","ARI",42,34,4,4,0,"open","grass",NA,NA,"PHO00","2022_7_ARI","2022_7_NO",TRUE,TRUE,202207,0.509289447386664,1284.41378548864,1261.23866467813,4.50770834884933,4.2351598173516,0.0290459521858941,0.0194063926940639,0.0335145602144932,0.0325342465753425,8.06004140786749,8.87378640776699,0.00238325761525285,0.00371004566210046,0.0108736128695911,0.00970319634703196,4.17303787410612,4.10434782608696,0.0317824666725523,0.022742474916388,0.0258673964862717,0.0354515050167224,9.03655913978495,8.42857142857143,0.00900503222388982,0.00802675585284281,0.00688620111238633,0.00702341137123746,1832.5,1929,4.56007735642815,5.05143578415904,0.0338854788531069,0.0400757336699274,0.0322879004456403,0.0157778479015462,8.683314415437,7.93697478991597,0.00697889514840663,0.0104133796150205,0.0112671319263432,0.00946670874092774,3.90938925798447,4.53895685769478,0.0274553750100056,0.0360592401802962,0.0325782438165373,0.0379909851899549,8.56822810590631,9.26315789473684,0.00776434803489954,0.00611719253058596,0.0067237653085728,0.00321957501609787,1848.94444444444,1911.5
"368",6.5,"2022_07_CLE_BAL",2022,7,"2022-10-23","Sunday","13:00","CLE","BAL",23,20,7,7,1,"outdoors","grass",NA,NA,"BAL00","2022_7_BAL","2022_7_CLE",TRUE,FALSE,202207,0.527511688845076,1297.09448079823,1268.10549472998,4.77712527964206,5.0474672334396,0.0322520507084265,0.0350690754516472,0.0386838180462342,0.0315267445979454,8.40391676866585,6.19457013574661,0.00531319910514541,0.00708466170740347,0.0138888888888889,0.0180658873538789,4.2925853485064,3.92661312655774,0.0322724039829303,0.0301855441705899,0.0267603129445235,0.033785654943229,8.10939907550077,8.28205128205128,0.00595661450924609,0.00913874273054555,0.0112908961593172,0.0149543062863473,1921.94117647059,1903.25,4.8300756310775,5.11746329272103,0.0351635399273156,0.0340518587941268,0.0292702092132404,0.0240549828178694,8.55052790346908,7.2589928057554,0.00520577546409979,0.00687285223367698,0.0127688832138297,0.0128084973445798,4.07393591582975,4.64010823812387,0.0321377331420373,0.0399879735417919,0.0270683883309421,0.0159350571256765,8.49337748344371,7.65757575757576,0.00602582496413199,0.00841852074564041,0.00860832137733142,0.00330727600721588,1846.82352941176,1902.5
"369",-13,"2022_07_TB_CAR",2022,7,"2022-10-23","Sunday","13:00","TB","CAR",21,3,7,7,1,"outdoors","grass",NA,NA,"CAR00","2022_7_CAR","2022_7_TB",TRUE,TRUE,202207,0.490745143889016,1271.52640616467,1285.52071106283,4.04781722439273,3.86946983546618,0.0259045354170206,0.0157221206581353,0.0402581960251401,0.0427787934186472,8.35390428211587,6.98484848484848,0.00552063869543061,0.0036563071297989,0.0152879225411925,0.0157221206581353,4.23568321855745,4.51070528967254,0.0345233780355201,0.0456549118387909,0.0232874229793403,0.0151133501259446,8.58518518518519,8.31475409836066,0.00534613990576296,0.00535264483627204,0.00743022834360275,0.0113350125944584,1663.70588235294,1563,5.03839243498818,4.61307235232436,0.0376359338061466,0.0244669695910521,0.0250591016548463,0.0223698007689619,8.17417417417417,7.40928270042194,0.00737588652482269,0.0111849003844809,0.00832151300236407,0,3.86325976977784,3.77682783018868,0.0241953222377007,0.0309551886792453,0.0381259623139526,0.0315448113207547,8.38854805725971,8.22374429223744,0.00997140552826454,0.00471698113207547,0.00975144805337635,0.00648584905660377,1749.52631578947,1611
"370",6.5,"2022_07_ATL_CIN",2022,7,"2022-10-23","Sunday","13:00","ATL","CIN",35,17,7,7,0,"outdoors","fieldturf",NA,NA,"CIN00","2022_7_CIN","2022_7_ATL",TRUE,TRUE,202207,0.526896352348125,1296.66563165702,1280.43057531734,4.54807131280389,4.66003210272873,0.0359157212317666,0.0417335473515249,0.0462884927066451,0.0317817014446228,7.82364532019704,9.44578313253012,0.00499189627228525,0.00481540930979133,0.00849270664505673,0.00353130016051364,4.46712211784799,4.22026666666667,0.0265387899888327,0.012,0.0279182815476581,0.0208,8.27205100956429,8.36254980079681,0.00709452801681666,0.00826666666666667,0.013072324771727,0.0146666666666667,1928.2380952381,1826.5,4.26041880517348,4.60332451832263,0.0260726750153972,0.0332451832262939,0.0335660028741532,0.0370230449565546,9.0648275862069,8.03684210526316,0.0102648326832273,0.00415564790328674,0.00964894272223363,0.00793350963354741,4.45938771898779,4.79365549955529,0.0352150061935941,0.0290542543729618,0.0153070253052557,0.00889415950192707,7.74774774774775,7.66091954022988,0.00619359405414971,0.00622591165134895,0.00955583082640241,0.0112659353691076,1671.22222222222,1747.25
"371",7,"2022_07_DET_DAL",2022,7,"2022-10-23","Sunday","13:00","DET","DAL",24,6,14,7,0,"closed","matrixturf",NA,NA,"DAL00","2022_7_DAL","2022_7_DET",TRUE,TRUE,202207,0.520047575227276,1291.89602771466,1273.55517850851,4.54506903353057,4.51690821256039,0.0290927021696252,0.025879917184265,0.0279092702169625,0.0144927536231884,7.81818181818182,9.59090909090909,0.00424063116370809,0,0.00956607495069033,0.0106970324361629,4.11514861741971,3.54318618042227,0.023906287353574,0.0202906498491911,0.0378516216431588,0.0474362489717576,8.21682567215958,8.02272727272727,0.0054187584668101,0.00603235536057033,0.0129890827954419,0.0120647107211407,1730.83333333333,1719,4.78940490550865,5.22322193658955,0.040108564535585,0.0544130248500428,0.0240249296340973,0.0132819194515853,7.71159029649596,6.79012345679012,0.0063329312424608,0.00985432733504713,0.010454362685967,0.0145672664952871,4.81266650520707,5.46893424036281,0.0379026398643739,0.0444444444444444,0.0191329619762654,0.00498866213151927,8.46365105008078,9.00881057268722,0.00508597723419714,0.00634920634920635,0.00787115524340034,0.00453514739229025,1749.125,1789.66666666667
"372",3,"2022_07_NYG_JAX",2022,7,"2022-10-23","Sunday","13:00","NYG","JAX",17,23,7,7,0,"outdoors","grass",NA,NA,"JAX00","2022_7_JAX","2022_7_NYG",FALSE,FALSE,202207,0.505971720387563,1282.10784711441,1289.96942045735,4.56786287089014,5.00884016973126,0.0251603849238172,0.0328854314002829,0.028869286287089,0.0297029702970297,8.11764705882353,5.66666666666667,0.0105252606255012,0.018033946251768,0.0116279069767442,0.0113154172560113,4.10586430276168,4.0677498467198,0.0338390726218889,0.0349478847332925,0.0239515854074327,0.013182096873084,8.25456760048721,9.337899543379,0.00366518922604841,0.00306560392397302,0.00920559154449369,0.00643776824034335,1731.82352941176,1770,4.10896637608966,4.26609195402299,0.025653798256538,0.0293103448275862,0.0413449564134496,0.0382183908045977,7.75572519083969,8.10919540229885,0.00734744707347447,0.00459770114942529,0.0105853051058531,0.00660919540229885,4.46510500807754,4.54865539229276,0.0255250403877221,0.0185749930690324,0.0266558966074313,0.0343775991128362,7.77988826815642,8.12452830188679,0.00880452342487884,0.013030219018575,0.00678513731825525,0.00360410313279734,1779.05882352941,1839.5
